0,-0.0966885,-0.192512,-0.286566,-0.377544,-0.46517,-0.549731,-0.629496,-0.706522,-0.779684,-0.851389,-0.910401,-1.07659,-1.00738,-1.4506,0.267184,-128.025,106.408,29158.2,-322738,9.65798e+06,-2.20409e+07,1.8204e+10,-3.6612e+11,-4.42848e+10,3.0531e+12,-2.17281e+16,2.46659e+22,-8.81998e+19,2.00663e+23,2.5359e+29
-0.432427,-0.431059,-0.425838,-0.417846,-0.407795,-0.395344,-0.382829,-0.369943,-0.358452,-0.348917,-0.345912,-0.338746,-0.331424,-0.101931,-1.09144,-0.304394,126.125,2097.79,-1369.26,18370.6,-298614,-3.40052e+07,7.13741e+07,1.21411e+10,-2.80004e+15,-3.78093e+12,-9.79229e+14,1.67888e+19,-9.71737e+17,4.51975e+21,4.49744e+23
