-0,-0.0141259,-0.0282458,-0.0423538,-0.0564437,-0.0705097,-0.0845459,-0.0985464,-0.112505,-0.126417,-0.140276,-0.154077,-0.167814,-0.181482,-0.195075,-0.208589,-0.222018,-0.235358,-0.248604,-0.261752,-0.274797,-0.287734,-0.30056,-0.313272,-0.325864,-0.338334,-0.350678,-0.362894,-0.374977,-0.386926,-0.398737,-0.410408,-0.421937,-0.433322,-0.44456,-0.455651,-0.466591,-0.477381,-0.488019,-0.498503,-0.508833,-0.519008,-0.529027,-0.53889,-0.548597,-0.558148,-0.567542,-0.576779,-0.585861,-0.594786,-0.603556,-0.612172,-0.620633,-0.628942,-0.637098,-0.645103,-0.652958,-0.660663,-0.668221,-0.675633,-0.6829,-0.690023,-0.697004,-0.703845,-0.710547,-0.717112,-0.723541,-0.729837,-0.736001,-0.742036,-0.747942,-0.753722,-0.759377,-0.764911,-0.770323,-0.775618,-0.780795,-0.785859,-0.790809,-0.795649,-0.80038,-0.805005,-0.809525,-0.813942,-0.818258,-0.822475,-0.826596,-0.830621,-0.834553,-0.838393,-0.842145,-0.845808,-0.849386,-0.85288,-0.856291,-0.859622,-0.862874,-0.866049,-0.869149,-0.872175,-0.875129,-0.878012,-0.880827,-0.883574,-0.886256,-0.888873,-0.891427,-0.89392,-0.896353,-0.898727,-0.901044,-0.903306,-0.905512,-0.907666,-0.909768,-0.911818,-0.91382,-0.915773,-0.917679,-0.919539,-0.921354,-0.923125,-0.924853,-0.92654,-0.928186,-0.929793,-0.93136,-0.93289,-0.934384,-0.935841,-0.937263,-0.938651,-0.940006,-0.941329,-0.942619,-0.943879,-0.945109,-0.946309,-0.947481,-0.948625,-0.949742,-0.950832,-0.951896,-0.952935,-0.95395,-0.954941,-0.955908,-0.956852,-0.957775,-0.958675,-0.959555,-0.960414,-0.961252,-0.962072,-0.962872,-0.963654,-0.964417,-0.965163,-0.965891,-0.966603,-0.967299,-0.967978,-0.968642,-0.969291,-0.969924,-0.970544,-0.971149,-0.971741,-0.972319,-0.972884,-0.973436,-0.973976,-0.974504,-0.97502,-0.975524,-0.976017,-0.976499,-0.976971,-0.977432,-0.977883,-0.978324,-0.978755,-0.979176,-0.979589,-0.979992,-0.980387,-0.980773,-0.981151,-0.98152,-0.981881,-0.982235,-0.982581,-0.98292,-0.983251,-0.983575,-0.983893,-0.984203,-0.984508,-0.984805,-0.985096,-0.985382,-0.985661,-0.985934,-0.986202,-0.986464,-0.98672,-0.986972,-0.987218,-0.987459,-0.987694,-0.987926,-0.988152,-0.988374,-0.988591,-0.988804,-0.989012,-0.989216,-0.989416,-0.989612,-0.989804,-0.989993,-0.990177,-0.990358,-0.990535,-0.990709,-0.990879,-0.991045,-0.991209,-0.991369,-0.991526,-0.99168,-0.991831,-0.991979,-0.992124,-0.992266,-0.992406,-0.992543,-0.992677,-0.992808,-0.992937,-0.993064,-0.993188,-0.99331,-0.993429,-0.993546,-0.993661,-0.993773,-0.993884,-0.993992,-0.994099,-0.994203,-0.994305,-0.994406,-0.994504,-0.994601,-0.994696,-0.994789,-0.994881,-0.99497,-0.995058,-0.995145,-0.995229,-0.995313,-0.995394,-0.995474,-0.995553,-0.99563,-0.995706,-0.995781,-0.995854,-0.995925,-0.995996,-0.996065,-0.996133,-0.9962,-0.996265,-0.996329,-0.996392,-0.996454,-0.996515,-0.996575,-0.996634,-0.996691,-0.996748,-0.996803,-0.996858,-0.996912,-0.996964,-0.997016,-0.997067,-0.997117,-0.997166,-0.997214,-0.997261,-0.997308,-0.997353,-0.997398,-0.997442,-0.997486,-0.997528,-0.99757
-0.85451,-0.854412,-0.854116,-0.853624,-0.852936,-0.852052,-0.850974,-0.849703,-0.84824,-0.846587,-0.844745,-0.842717,-0.840505,-0.838111,-0.835538,-0.832789,-0.829866,-0.826773,-0.823512,-0.820087,-0.816502,-0.812761,-0.808866,-0.804822,-0.800633,-0.796302,-0.791835,-0.787235,-0.782506,-0.777653,-0.77268,-0.767592,-0.762393,-0.757088,-0.75168,-0.746175,-0.740577,-0.734891,-0.729121,-0.723272,-0.717347,-0.711352,-0.705291,-0.699167,-0.692987,-0.686752,-0.680469,-0.674141,-0.667771,-0.661365,-0.654925,-0.648456,-0.641961,-0.635445,-0.62891,-0.62236,-0.615799,-0.609229,-0.602654,-0.596078,-0.589502,-0.582931,-0.576366,-0.569811,-0.563268,-0.55674,-0.55023,-0.543739,-0.53727,-0.530825,-0.524406,-0.518016,-0.511655,-0.505326,-0.499032,-0.492772,-0.486549,-0.480365,-0.474221,-0.468118,-0.462057,-0.45604,-0.450067,-0.444141,-0.438261,-0.432429,-0.426645,-0.420911,-0.415227,-0.409594,-0.404012,-0.398482,-0.393004,-0.38758,-0.382208,-0.376891,-0.371627,-0.366418,-0.361263,-0.356163,-0.351118,-0.346128,-0.341192,-0.336312,-0.331487,-0.326717,-0.322003,-0.317343,-0.312738,-0.308187,-0.303692,-0.29925,-0.294863,-0.29053,-0.28625,-0.282024,-0.277852,-0.273732,-0.269665,-0.26565,-0.261686,-0.257775,-0.253915,-0.250105,-0.246346,-0.242637,-0.238978,-0.235368,-0.231807,-0.228294,-0.224829,-0.221411,-0.218041,-0.214717,-0.21144,-0.208208,-0.205021,-0.201879,-0.198782,-0.195728,-0.192717,-0.18975,-0.186825,-0.183941,-0.1811,-0.178299,-0.175539,-0.172819,-0.170138,-0.167496,-0.164893,-0.162329,-0.159801,-0.157312,-0.154858,-0.152442,-0.150061,-0.147715,-0.145404,-0.143128,-0.140886,-0.138677,-0.136501,-0.134358,-0.132248,-0.130169,-0.128122,-0.126105,-0.124119,-0.122163,-0.120237,-0.118341,-0.116473,-0.114634,-0.112822,-0.111039,-0.109283,-0.107553,-0.105851,-0.104174,-0.102524,-0.100898,-0.0992981,-0.0977227,-0.0961715,-0.0946444,-0.093141,-0.0916608,-0.0902037,-0.0887691,-0.0873569,-0.0859666,-0.084598,-0.0832508,-0.0819245,-0.080619,-0.0793338,-0.0780688,-0.0768235,-0.0755977,-0.0743912,-0.0732036,-0.0720346,-0.0708839,-0.0697514,-0.0686366,-0.0675394,-0.0664594,-0.0653965,-0.0643503,-0.0633206,-0.0623071,-0.0613097,-0.060328,-0.0593618,-0.0584108,-0.057475,-0.0565539,-0.0556474,-0.0547553,-0.0538772,-0.0530132,-0.0521628,-0.0513259,-0.0505023,-0.0496918,-0.0488941,-0.0481091,-0.0473366,-0.0465764,-0.0458283,-0.045092,-0.0443675,-0.0436546,-0.0429529,-0.0422625,-0.0415831,-0.0409145,-0.0402565,-0.0396091,-0.038972,-0.0383451,-0.0377281,-0.0371211,-0.0365237,-0.0359358,-0.0353574,-0.0347882,-0.0342281,-0.033677,-0.0331347,-0.0326011,-0.032076,-0.0315593,-0.0310509,-0.0305506,-0.0300583,-0.029574,-0.0290974,-0.0286284,-0.0281669,-0.0277129,-0.0272661,-0.0268265,-0.026394,-0.0259684,-0.0255496,-0.0251375,-0.0247321,-0.0243331,-0.0239406,-0.0235544,-0.0231744,-0.0228005,-0.0224326,-0.0220706,-0.0217144,-0.021364,-0.0210192,-0.0206799,-0.0203461,-0.0200176,-0.0196945,-0.0193765,-0.0190637,-0.0187559,-0.018453,-0.018155,-0.0178618,-0.0175734,-0.0172896,-0.0170103,-0.0167355,-0.0164652,-0.0161992,-0.0159376,-0.0156801,-0.0154268,-0.0151775,-0.0149323,-0.014691
