0,-0.140313,-0.274784,-0.398843,-0.50885,-0.603075,-0.683573,-0.748204,-0.800549,-0.841968,-0.874832,-0.902439,-0.916277,-1.19023,2.04315,16.1973,-2843.36,4779.07,62574.5,-9.28596e+06,1.57725e+07,-5.51192e+08,-2.81953e+11,3.07684e+16,-6.72524e+12,-1.34787e+18,6.05177e+18,-4.09526e+19,-1.40648e+25,9.41705e+25,-5.43854e+26
-0.85451,-0.844766,-0.816319,-0.772791,-0.717487,-0.65449,-0.590116,-0.524506,-0.462653,-0.404277,-0.351336,-0.307652,-0.29834,-0.224157,-2.27119,111.38,-2074.14,2014.4,9712.49,3.36691e+07,2.38557e+07,5.91064e+08,-1.44006e+11,5.23976e+15,1.17901e+14,-1.8964e+18,3.16652e+18,7.48019e+18,-7.24152e+25,5.72326e+25,-7.48495e+26
