-0.00122466,0.000865591,0.000153896,-0.000776048,-3.37543e-05,0.000116267,0.000707729,8.26729e-05,-0.000144063,-0.000137886,0.000927432,-0.000537418,9.09369e-05,-0.000718287,0.000362903,0.000240051,0.000665376,-0.000486359,-0.000310296,0.000484728,0.000311267,-0.000116715,-0.000113741,0.00143624,0.000317329,0.000913922,0.000874269,-0.000655986,-0.001995,0.000334904,0.000678052,-0.000796003,-0.000925575,-0.000221531,-0.000154978,-0.000567873,0.00255132,-5.61507e-05,0.000899046,-0.00189409,1.67263e-05,0.000581543,-0.000791705,-0.000111257,0.00028748,-0.0007333,0.000341256,0.000104638,1.58404e-05,-0.000119008,-2.65055e-19,-2.77328e-05,0.000219189,-0.000194902,0.000322261,4.98418e-05,-0.000271259,0.000821064,-0.000495122,0.000702606,-0.00125551,-0.00120005,0.000452787,0.00108913,-0.00101344,-0.0003327,6.27367e-05,0.000609177,0.000402203,-0.000303112,0.000882392,-0.000631058,0.00117232,-0.00115659,0.000317435,-0.000415433,-1.1866e-05,0.000864831,-0.000401034,-0.000600212,0.000279893,0.00077435,-0.00104916,-0.000575233,0.000189028,-0.000166769,0.000166857,5.31049e-05,0.00030311,0.00014626,-0.000236353,-0.000621379,0.000773656,-0.000720934,-0.000239236,0.000824737,0.000432822,-8.87226e-06,9.21465e-05,-0.000520792,0.000300735
-8.95418e-05,-0.0008466,-0.00259739,-0.0040916,-0.00620234,-0.00812095,-0.00865529,-0.0107,-0.0127767,-0.0122744,-0.0149928,-0.0151391,-0.0166543,-0.0174334,-0.0193341,-0.0199428,-0.0210849,-0.0213357,-0.021531,-0.0230459,-0.0236292,-0.023028,-0.024407,-0.0249821,-0.0247986,-0.0251742,-0.0262916,-0.026093,-0.0280075,-0.0273226,-0.0259611,-0.0258419,-0.0266292,-0.0274461,-0.0262176,-0.0270069,-0.0269655,-0.0253196,-0.0254837,-0.0264337,-0.027095,-0.0255289,-0.0260897,-0.0252284,-0.025808,-0.0246238,-0.0251391,-0.0255429,-0.0249233,-0.0248165,-0.0246583,-0.0246343,-0.024776,-0.0252954,-0.0251314,-0.0251876,-0.0256544,-0.0251208,-0.0255171,-0.0242797,-0.0256825,-0.0280555,-0.0267278,-0.0270245,-0.0259265,-0.0266037,-0.0271486,-0.025889,-0.0252453,-0.0265569,-0.0260303,-0.0257479,-0.0253474,-0.02594,-0.0274744,-0.0244512,-0.0252599,-0.0247145,-0.0255411,-0.0252055,-0.0245558,-0.0238583,-0.0225318,-0.0216556,-0.0206915,-0.0199531,-0.0187915,-0.0177733,-0.0168135,-0.0152942,-0.0141472,-0.0135337,-0.0113955,-0.00975697,-0.00941242,-0.0083798,-0.00553365,-0.0043707,-0.00156037,-0.00171204,0.000256171
-0.000898741,-0.00304974,-0.00727041,-0.00781252,-0.0123973,-0.0150721,-0.0179167,-0.0206929,-0.0244458,-0.0262146,-0.0296502,-0.0314593,-0.0335037,-0.0354408,-0.0367693,-0.0401362,-0.040714,-0.0439492,-0.0440267,-0.0460205,-0.0478024,-0.0497729,-0.048607,-0.0505143,-0.0506547,-0.0525266,-0.0526622,-0.0529173,-0.0517282,-0.0546095,-0.0544047,-0.052588,-0.0538326,-0.0522626,-0.0526002,-0.0522274,-0.0521198,-0.0523103,-0.0528592,-0.0520141,-0.0510311,-0.0515827,-0.0504814,-0.0509647,-0.0501082,-0.051057,-0.0501201,-0.0491427,-0.0497641,-0.0494978,-0.0492937,-0.0504436,-0.050167,-0.0498991,-0.0499515,-0.0503118,-0.0504294,-0.0498463,-0.0493479,-0.0518212,-0.051894,-0.051271,-0.0526888,-0.0529656,-0.0537456,-0.0529586,-0.0546216,-0.0538611,-0.0548876,-0.0533889,-0.0540113,-0.0545409,-0.0524512,-0.0530914,-0.0528362,-0.0510625,-0.0499177,-0.0507116,-0.0490008,-0.0492476,-0.0482632,-0.0467142,-0.0445957,-0.0433817,-0.0425881,-0.0401716,-0.0370165,-0.0360073,-0.0335314,-0.0313922,-0.0288843,-0.0250564,-0.0232241,-0.0199647,-0.0181979,-0.0154783,-0.0117154,-0.00926207,-0.0053979,-0.00202525,0.00100587
0.000728841,-0.00527171,-0.00915397,-0.0141556,-0.0193117,-0.0234017,-0.0249006,-0.0311,-0.0351345,-0.0385188,-0.0429602,-0.0456298,-0.0503158,-0.0536028,-0.0563964,-0.0592106,-0.06302,-0.0654153,-0.0665543,-0.0705038,-0.0695829,-0.0725705,-0.0757489,-0.075959,-0.0771676,-0.0779987,-0.0784099,-0.0779943,-0.0823234,-0.0800482,-0.0809377,-0.0809852,-0.0806593,-0.0793747,-0.0795818,-0.0819277,-0.0771047,-0.0766795,-0.0765409,-0.0778656,-0.0763746,-0.0753886,-0.0766917,-0.0755597,-0.0763212,-0.0760317,-0.07459,-0.0746314,-0.0746207,-0.0747213,-0.0750351,-0.0743011,-0.074368,-0.0744456,-0.0760246,-0.0752933,-0.076266,-0.0749637,-0.0760399,-0.0765731,-0.0760899,-0.0785144,-0.0793014,-0.0789553,-0.079816,-0.0823024,-0.0782423,-0.0793934,-0.0791527,-0.0795109,-0.0807445,-0.0791615,-0.079277,-0.0794208,-0.0802073,-0.0793463,-0.0762208,-0.0752284,-0.0753865,-0.0733803,-0.0706455,-0.0697451,-0.0678425,-0.0659375,-0.0616562,-0.060342,-0.0561491,-0.0532652,-0.0492252,-0.0458394,-0.0422958,-0.0397589,-0.0354289,-0.0311841,-0.0259583,-0.0222564,-0.0189197,-0.0143665,-0.00829748,-0.00374356,8.35996e-05
-0.000860421,-0.00531156,-0.0123559,-0.0182202,-0.0238712,-0.0296584,-0.0352737,-0.0413918,-0.0462748,-0.0517465,-0.0563902,-0.0614366,-0.0661821,-0.0704334,-0.0748271,-0.0785383,-0.0819446,-0.0861195,-0.0890737,-0.0911762,-0.0945785,-0.0960805,-0.0993467,-0.102104,-0.102845,-0.103469,-0.104752,-0.104604,-0.107711,-0.106596,-0.108703,-0.107448,-0.107496,-0.107195,-0.105697,-0.10746,-0.105748,-0.1048,-0.104248,-0.104937,-0.104787,-0.101747,-0.101663,-0.102114,-0.103178,-0.0995926,-0.099718,-0.0994133,-0.0991837,-0.0993592,-0.100876,-0.101812,-0.0997672,-0.0998896,-0.101095,-0.100394,-0.101078,-0.103518,-0.101386,-0.102589,-0.103456,-0.102671,-0.104421,-0.105911,-0.105163,-0.108299,-0.10728,-0.107993,-0.105544,-0.108246,-0.105917,-0.106238,-0.107144,-0.106088,-0.10676,-0.104142,-0.101168,-0.0999328,-0.0990756,-0.0961685,-0.0950206,-0.0923155,-0.0890912,-0.0864105,-0.0810786,-0.0783139,-0.0741459,-0.0703364,-0.0673031,-0.0614963,-0.0566022,-0.0511281,-0.0464102,-0.0412506,-0.0346921,-0.0291678,-0.0230795,-0.0188119,-0.0121866,-0.00579592,0.000992013
0.000792437,-0.00733655,-0.0148781,-0.0226425,-0.028592,-0.0380585,-0.0443822,-0.0508926,-0.057954,-0.0641524,-0.0701831,-0.07646,-0.0823527,-0.0880248,-0.0936324,-0.0980389,-0.102581,-0.106597,-0.110133,-0.114757,-0.117943,-0.122102,-0.124124,-0.124705,-0.128037,-0.129633,-0.132247,-0.131966,-0.131055,-0.132932,-0.134931,-0.134051,-0.133999,-0.133723,-0.133939,-0.132548,-0.132537,-0.132115,-0.132955,-0.128296,-0.128652,-0.128967,-0.128196,-0.125709,-0.125823,-0.126922,-0.125344,-0.126043,-0.12692,-0.12424,-0.125646,-0.125724,-0.126832,-0.125953,-0.129978,-0.125914,-0.127184,-0.126953,-0.130197,-0.130144,-0.130026,-0.129819,-0.131068,-0.130604,-0.131075,-0.133812,-0.132469,-0.133025,-0.133742,-0.132886,-0.133859,-0.134418,-0.133449,-0.131575,-0.132228,-0.130026,-0.127632,-0.126719,-0.123295,-0.121309,-0.117628,-0.114412,-0.111371,-0.107114,-0.102716,-0.0970725,-0.0925932,-0.0878989,-0.0820323,-0.076466,-0.0712098,-0.0646509,-0.0578514,-0.0505453,-0.0447023,-0.0381061,-0.0304656,-0.0226124,-0.0153087,-0.00542214,-0.00139064
0.000591658,-0.00905088,-0.0181301,-0.0269973,-0.0356995,-0.0436609,-0.0526113,-0.0609755,-0.06893,-0.0760459,-0.0852253,-0.0915884,-0.0983849,-0.105462,-0.11146,-0.117876,-0.122439,-0.128696,-0.131762,-0.136601,-0.139751,-0.144217,-0.147663,-0.150425,-0.154665,-0.154958,-0.156259,-0.15855,-0.15831,-0.159809,-0.160924,-0.162438,-0.16096,-0.160165,-0.159624,-0.161633,-0.158744,-0.157584,-0.161442,-0.16235,-0.15752,-0.154584,-0.160554,-0.156002,-0.155733,-0.154276,-0.152182,-0.152949,-0.151399,-0.152378,-0.152121,-0.152683,-0.152806,-0.152213,-0.153817,-0.155221,-0.155325,-0.153051,-0.154494,-0.154274,-0.156105,-0.15876,-0.160209,-0.160521,-0.159537,-0.161403,-0.160807,-0.160724,-0.160447,-0.159758,-0.16037,-0.159706,-0.159031,-0.158458,-0.155786,-0.154651,-0.152877,-0.150799,-0.149184,-0.143894,-0.140885,-0.138366,-0.133395,-0.127416,-0.12127,-0.11768,-0.111373,-0.103534,-0.0981996,-0.0926152,-0.0847849,-0.0766206,-0.069064,-0.0610134,-0.0520992,-0.0434064,-0.0349725,-0.0269309,-0.017152,-0.00775346,-1.34325e-05
3.82254e-05,-0.00978027,-0.0212136,-0.0301221,-0.0410547,-0.0510887,-0.0607133,-0.0698035,-0.0794266,-0.0891421,-0.0971292,-0.106454,-0.114217,-0.122959,-0.12934,-0.135955,-0.142908,-0.147769,-0.154392,-0.159423,-0.163729,-0.167247,-0.171073,-0.176337,-0.178418,-0.180139,-0.182379,-0.184146,-0.185908,-0.186862,-0.185883,-0.188666,-0.187652,-0.189608,-0.189509,-0.186419,-0.188996,-0.18884,-0.184947,-0.183697,-0.18391,-0.184992,-0.181701,-0.181396,-0.181576,-0.18006,-0.180905,-0.178275,-0.178265,-0.179041,-0.177841,-0.178998,-0.179109,-0.179679,-0.17845,-0.181187,-0.179347,-0.181218,-0.182918,-0.18199,-0.18322,-0.185312,-0.186434,-0.186436,-0.186501,-0.187759,-0.186512,-0.19168,-0.190593,-0.189949,-0.186789,-0.187694,-0.186148,-0.183142,-0.182737,-0.181108,-0.176789,-0.174816,-0.171759,-0.167433,-0.163828,-0.158961,-0.153227,-0.148426,-0.141667,-0.135407,-0.129006,-0.120294,-0.113416,-0.104682,-0.0971306,-0.0879845,-0.0802566,-0.0703443,-0.0603124,-0.0500456,-0.0414344,-0.0297211,-0.0215885,-0.00962698,-0.000273178
3.48944e-05,-0.0116532,-0.0235713,-0.0343259,-0.0456073,-0.0569452,-0.0697162,-0.0799683,-0.0901267,-0.100757,-0.110472,-0.119846,-0.129939,-0.138134,-0.147878,-0.154978,-0.161195,-0.168433,-0.175539,-0.181312,-0.184941,-0.191372,-0.195864,-0.19813,-0.203154,-0.206504,-0.207371,-0.211012,-0.211761,-0.213232,-0.214702,-0.213535,-0.214878,-0.215061,-0.215405,-0.214655,-0.214768,-0.215459,-0.214149,-0.209512,-0.210483,-0.2086,-0.208987,-0.208889,-0.207266,-0.207236,-0.20821,-0.207386,-0.207182,-0.206474,-0.205421,-0.205676,-0.207361,-0.2056,-0.206238,-0.208687,-0.209647,-0.21006,-0.210282,-0.212703,-0.210458,-0.210215,-0.21377,-0.215076,-0.216344,-0.215849,-0.217097,-0.216377,-0.214764,-0.215989,-0.214252,-0.212718,-0.211706,-0.210104,-0.207964,-0.205749,-0.20288,-0.198807,-0.195748,-0.189507,-0.184819,-0.180392,-0.174261,-0.167845,-0.159919,-0.153417,-0.145315,-0.138432,-0.127511,-0.120102,-0.109893,-0.100236,-0.0899124,-0.079159,-0.0684811,-0.0586427,-0.0462938,-0.0356985,-0.0237985,-0.0123966,-0.000215626
0.000672759,-0.0131739,-0.0254479,-0.0381575,-0.0518137,-0.0644244,-0.0765713,-0.0881748,-0.101154,-0.111597,-0.122358,-0.13345,-0.143783,-0.153067,-0.162683,-0.17256,-0.180868,-0.186612,-0.194585,-0.20181,-0.207615,-0.213966,-0.218368,-0.223627,-0.226471,-0.230754,-0.233153,-0.236648,-0.237778,-0.238722,-0.239534,-0.241353,-0.243216,-0.242573,-0.242724,-0.242612,-0.242771,-0.23952,-0.242734,-0.242089,-0.241076,-0.239779,-0.237847,-0.239264,-0.236771,-0.237406,-0.234778,-0.23737,-0.235722,-0.235988,-0.2342,-0.236987,-0.235127,-0.235373,-0.236723,-0.238193,-0.23776,-0.238305,-0.238892,-0.235531,-0.240961,-0.239086,-0.241013,-0.240277,-0.242938,-0.242722,-0.24368,-0.242883,-0.243224,-0.243024,-0.240094,-0.238261,-0.236809,-0.236135,-0.23388,-0.230567,-0.226992,-0.224279,-0.218748,-0.21228,-0.208377,-0.201823,-0.194333,-0.189543,-0.180046,-0.172326,-0.162529,-0.153977,-0.14408,-0.133405,-0.123845,-0.111048,-0.10006,-0.0888123,-0.0769181,-0.0638457,-0.0511531,-0.0399538,-0.0260678,-0.0136851,0.000327987
