4.47967e+99,-8.78703e+90,2.23844e+93,-5.43957e+97,1.43846e+105,-9.46408e+102,-8.61928e+103,-3.17372e+95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47838e-07,2.8947e-06,-3.30604e-06,-6.15135e-06,-1.34388e-05,1.09167e-05,-3.14818e-06,7.6722e-06,-2.72516e-06,-7.30026e-06,-3.86017e-07,4.30455e-06,9.51843e-07,-1.23152e-05,5.48502e-07,-6.37893e-06,-4.0218e-06,1.84925e-06,-1.74037e-06,-1.7364e-06,-1.35806e-06,4.50472e-06,-6.10102e-07,-4.45738e-06,4.54706e-06,-4.02128e-06,1.00329e-05,1.46944e-06,1.25871e-06,8.13019e-06,-4.34079e-06,-2.46982e-06,9.49792e-07,4.22281e-06,-7.53555e-06,-6.19153e-06,-1.56929e-06,1.24567e-06,4.50601e-07,2.14188e-06,-2.35706e-06,-2.69033e-06,1.59345e-06,-3.92062e-06,2.43492e-07,1.48454e-06,8.05568e-07,4.57087e-07,-6.36851e-07,2.47774e-07,-9.54614e-22,5.37261e-07,1.1992e-07,-1.14798e-07,4.5988e-07,-5.37696e-08,2.62176e-06,-8.0502e-07,1.79982e-06,-2.54625e-07,1.26206e-07,-5.65134e-07,-4.64478e-07,-8.06258e-07,4.76448e-06,-6.72836e-07,1.4331e-06,-8.66827e-07,-2.7681e-06,-2.94311e-06,-2.65678e-06,-4.20384e-08,3.27747e-06,6.52746e-06,-3.89846e-06,-5.00266e-06,-4.02928e-06,-3.56202e-06,4.55961e-06,-1.74118e-06,1.47883e-06,-5.17491e-06,1.84198e-06,-9.10385e-06,5.95891e-06,-3.85292e-06,1.14321e-05,4.88879e-06,3.23755e-06,-2.80917e-06,3.58711e-06,-2.65008e-06,2.03826e-06,-3.94125e-06,-4.19371e-06,2.27666e-05,-1.57524e-06,1.29043e-06,3.16015e-06,-3.10361e-07,9.93026e-06
-4.23363e-05,-3.64878e-05,-2.31762e-06,5.11485e-05,-1.35216e-05,1.98224e-05,-1.08188e-05,-2.97711e-05,-1.14014e-05,-1.16871e-05,-5.47308e-06,3.39707e-05,-9.93178e-07,2.72705e-05,-9.31371e-06,3.23985e-05,3.58563e-05,3.4676e-05,2.66104e-05,5.0983e-06,3.40663e-05,-5.3859e-07,3.56531e-05,-2.75513e-05,1.78659e-07,4.16212e-05,-4.34141e-05,-4.05966e-05,-1.60125e-05,1.20012e-05,-3.40798e-05,4.58708e-05,-1.14694e-05,-7.04796e-06,1.19375e-05,-2.91146e-06,-2.69333e-05,1.88691e-05,6.66348e-06,1.0127e-05,-9.09967e-06,-5.41003e-06,5.04369e-07,5.1012e-06,2.57865e-07,-3.45044e-07,-6.48579e-06,-2.93459e-07,-2.64366e-06,2.90242e-06,-7.14783e-22,-6.20403e-07,-1.55548e-06,-3.93661e-07,9.60442e-06,-7.24167e-06,3.34712e-06,-4.79061e-06,1.30349e-05,-5.53189e-06,1.79656e-05,1.65605e-06,1.23298e-05,1.92182e-05,6.9851e-06,1.05556e-05,-1.45379e-05,-1.26902e-05,-7.99735e-06,1.80768e-05,-4.48693e-05,-2.53139e-05,-1.40568e-05,1.32272e-05,7.01651e-05,1.48606e-05,-2.3661e-05,-2.20161e-05,-4.31012e-05,-4.06055e-05,-7.26048e-06,-7.80047e-06,8.84226e-06,-1.98522e-05,-5.84045e-06,-6.07e-05,-2.05832e-05,-1.92723e-05,-1.71934e-05,5.4534e-06,2.70023e-05,-3.58125e-05,4.11464e-05,-2.4662e-05,1.4732e-05,-2.8329e-05,-8.96352e-06,-1.94667e-05,1.65505e-05,2.77567e-05,8.76338e-05
-8.43262e-05,-3.64547e-05,-7.42677e-05,3.89984e-05,-6.85181e-05,-5.70332e-05,3.3388e-05,3.37691e-05,0.000134568,4.62817e-05,1.03357e-05,3.64797e-06,-6.86864e-06,8.8582e-08,-8.27987e-07,-9.10579e-05,-0.000116236,4.18498e-05,0.000103554,6.07379e-05,2.0262e-05,-5.10777e-05,-4.94548e-05,-5.33672e-05,4.92032e-05,0.000133329,7.68325e-05,-6.13494e-05,-2.26509e-05,-9.34716e-05,-0.000136023,7.1515e-05,7.04365e-05,6.48409e-05,4.89041e-05,-5.71624e-05,3.9382e-05,-2.27845e-05,-3.63789e-05,6.89084e-05,8.00623e-05,1.02106e-05,6.14956e-05,2.35245e-05,1.56739e-05,1.03692e-05,-2.46812e-05,2.54972e-07,-2.01187e-05,1.95001e-06,-5.29246e-22,-1.32881e-05,8.63319e-06,3.81781e-05,2.59259e-08,8.16489e-06,1.19283e-06,2.4155e-05,5.39276e-06,-1.34525e-06,-3.37757e-05,2.27231e-05,-0.000113456,-9.57176e-05,1.167e-05,4.15299e-06,6.1142e-05,8.87939e-05,-0.00012261,0.000125472,4.80442e-05,0.00014548,9.92473e-05,-2.61065e-05,-0.000172394,-9.94477e-05,0.000129813,2.20009e-05,8.73603e-05,0.000134428,-0.00010402,5.09207e-06,-1.69528e-05,-7.05413e-05,0.000148628,6.50238e-05,-9.95402e-05,1.4913e-05,4.48834e-05,-8.08341e-06,-6.38458e-05,2.69063e-05,1.25596e-05,3.86943e-05,-4.67623e-05,-1.58834e-05,-8.6341e-05,-5.55001e-06,-4.91728e-05,-2.42392e-05,-1.20794e-05
7.86205e-06,0.000361106,-0.000354426,0.00015105,8.02206e-05,-9.62009e-05,-0.000106389,-2.10522e-05,3.63865e-05,0.000240343,-9.44475e-05,0.000113693,0.0003005,0.000381308,-6.52317e-05,2.07119e-05,2.87636e-06,-0.000156392,1.92606e-05,0.000126255,-0.00010954,-0.000113256,-0.000232407,-0.000114661,0.000309815,0.00011284,-0.000112871,-0.000232815,-4.79646e-05,-0.00020067,0.000158633,-0.000146999,-0.000149595,-0.00025087,-0.000108348,-8.40427e-05,0.000150987,-0.000191301,4.10189e-05,0.000191081,-9.64669e-05,-4.0793e-05,4.66015e-05,-6.20668e-05,-0.000164926,5.03987e-05,7.73851e-05,1.77631e-05,7.703e-06,-1.8138e-05,-1.05375e-20,-5.50596e-06,-3.69309e-05,3.20744e-06,-4.23374e-05,8.29693e-05,0.000148068,-0.000203409,-5.6088e-05,3.4007e-06,-9.5829e-05,-0.000284786,4.42727e-05,-0.000367923,-0.000261079,-0.000121697,-9.03273e-05,6.31909e-05,-0.000101889,0.000174273,7.76972e-05,0.000236589,-0.000131517,-0.000206697,0.000103574,0.000269214,-6.05456e-05,0.000244113,0.000236486,-0.000156904,-0.000244991,-0.000169385,-9.61414e-06,-6.27169e-05,4.07083e-05,-9.50202e-05,0.00010219,5.34562e-05,-9.1394e-05,0.000354113,-0.000225494,0.000258578,9.72582e-06,-0.00024022,0.000207292,-0.000108997,-3.65196e-05,3.51699e-05,7.27605e-05,0.000102817,5.39043e-05
-0.000711117,0.000206869,3.60718e-05,5.68993e-05,0.000652781,-0.000632203,-0.000532728,0.000394151,4.58746e-05,0.000200107,0.000533296,0.000225647,-0.000303946,-5.41863e-05,0.000112101,-0.000281913,-9.1678e-05,0.000260244,0.000476723,-0.000583111,0.000108135,-0.000340989,-0.00037662,-0.000357456,-0.000862532,0.00030176,0.0010447,-6.69902e-05,-0.000239001,0.000573914,0.000148095,0.00122898,-0.000114559,-0.000411857,0.000132964,-0.00128425,0.000275119,0.000150331,-0.000246168,-0.000396185,0.000459432,-0.000250064,-0.000180431,-0.000502402,0.000521349,-1.30027e-05,-8.46738e-05,-0.000260252,-2.04366e-05,0.000188051,3.56357e-20,-1.66622e-05,3.59512e-05,6.47902e-05,0.000108149,0.000227857,-0.000373223,-0.000427275,-0.000314534,0.000262371,-0.000223036,-0.00034013,-0.000319672,0.000246085,0.000109356,-0.000638237,0.000346186,-0.000461566,6.76504e-05,0.00115029,-9.68671e-05,0.000195749,0.000247408,-0.00036359,-0.000508737,-0.000463109,-0.000130944,0.000231288,-4.39503e-05,-0.000365014,-0.000473966,-0.000404276,0.00027721,4.64019e-05,0.000517124,-0.000290534,9.02646e-05,-4.00987e-05,-0.000115619,5.05253e-05,0.000261608,0.000191198,0.000229103,0.000179657,0.000443075,-0.000571731,0.000433158,0.000340561,0.00015826,-0.00029939,0.000791585
-0.00273345,-0.000408283,0.00118332,-2.88729e-06,-0.000103222,-0.000478485,0.00184125,0.00100355,-0.000633671,0.000803769,0.000930237,-0.000348869,0.000572018,0.000673039,0.00125876,-0.00024631,-1.28902e-05,-7.94067e-05,0.000288048,0.00149384,0.0004542,-0.000137935,1.62917e-05,0.00077707,-8.42471e-05,-0.00030457,0.00120638,0.000530761,0.00116603,0.000103972,-0.000566419,-0.000703523,0.000939202,0.00280762,-0.000282731,0.00128148,-0.00180136,-0.00333123,-0.00162205,0.00168246,0.000585278,0.00167727,0.00103525,-0.00246481,0.000130596,-5.43221e-05,0.000702496,0.000278077,0.000571526,0.00023961,6.82401e-19,-0.00055552,-1.32401e-05,-4.15154e-05,0.000924701,0.000229949,-0.00198891,-0.000537019,-0.00261818,-0.00184785,-0.000892258,0.00128474,-0.000423426,0.000941834,-0.00156663,-0.00202169,-0.00285996,0.00301486,0.00115166,0.00115838,-0.00131559,-1.66816e-05,0.000193331,0.00170241,0.000511228,0.000837042,-0.00208765,0.00180813,-0.000191606,0.000764174,0.000657111,0.00023141,-5.80433e-06,0.000443279,-0.000354378,-0.00107301,-0.000881693,-0.00108007,0.000624592,0.000591866,0.00139647,-0.00168127,0.00256617,-0.000401248,0.000130255,0.00016068,0.00117269,-0.000145399,-0.00124008,0.00027051,-0.00034007
0.0155141,0.0044211,0.000739617,0.00256953,-0.0083443,-0.00256871,0.000268607,0.00758226,0.000367344,-0.00418602,0.00196028,-0.0128992,0.0063049,-0.00335827,8.62206e-05,-0.00936459,0.00779777,0.00381228,-0.00936817,-0.0158043,0.00192976,0.00230317,0.00673468,0.0114795,0.00198889,-0.0343028,0.00152913,-0.00496305,0.00882522,-0.00368761,0.00299587,-0.00134548,-0.0367172,-0.000141831,0.007714,-0.00215686,-0.0120589,-0.0296587,-0.00236897,-0.0160903,0.00365437,-0.0200853,0.0152886,-0.000303569,0.0370011,0.0192407,-0.0144505,-0.101161,0.00836831,0.000663623,2.54491e-17,0.0023034,-0.0108981,-0.00903476,0.013513,0.00099752,0.00888641,-0.00677807,-0.00121856,0.0278856,0.0375309,0.0229076,0.00556111,0.00849615,0.0258177,-0.0244928,0.00431854,0.0031436,0.0127684,0.0123172,0.00280677,-0.00164908,0.000405388,0.000451412,0.00650565,0.00910602,0.0100574,-0.0177801,0.0128039,0.00586137,-0.00484438,0.000422027,-0.00088321,0.00746921,0.0105975,-0.0013004,-0.000365545,-0.00188885,-0.0137189,-0.000334852,-0.00356027,-0.00136808,-0.00541536,0.00256263,-0.00410758,-0.00130627,-0.0066573,-0.00410192,-0.000666136,-0.000306331,0.00644378
0.00352152,-0.0688964,0.000380113,-0.0362428,-0.0459964,-0.0123005,0.0394046,-0.134545,-0.0094743,0.0773567,0.143139,-0.0164161,-0.253746,-0.0776413,0.00933031,-0.0315386,-0.0334376,-13.0375,-3.01376,-0.0275683,-0.00337586,-0.0179777,-0.0226103,-0.0278559,-0.0248448,-0.362728,-1.70295,0.0563037,-0.12505,-0.00948059,-0.114715,-0.232759,-0.250801,-0.382305,-0.170021,-0.058898,0.0585717,-0.114303,0.769249,0.446676,0.257501,-0.171804,-0.373135,0.523587,0.164669,-0.304774,-0.0698026,-0.408935,-0.316227,-0.0481474,-2.02671e-16,-0.384854,-0.0644098,-0.137489,-0.378537,0.0424739,0.117172,0.133181,0.250752,0.367837,-0.188093,-0.259244,0.207494,-0.0237234,-0.3901,0.0676111,0.10479,-0.0434956,-0.00751013,0.101902,0.151027,0.00785903,0.152385,-0.768241,0.00292854,-0.052398,0.0775814,-0.0772246,-0.00631031,0.0205905,-0.45785,0.0525446,0.101414,-0.0164235,0.0251702,0.0265812,-0.159856,-0.04075,-0.0873041,0.0584298,0.0705731,-0.0294841,-0.0392704,-0.057295,0.00381377,-0.0175052,-0.0745278,-0.0408141,0.188786,0.0219808,0.139879
1.05483,1.31974,5.8526,-1.8214,-0.492129,5.56445,-1.38746,-4.28228,1.96272,3.04633,-6.59235,0.914888,1.91638,6.74893,2.07249,6.12362,-2.02108,0.709709,-31.3045,0.794944,-6.87379,26.9058,-4.46467,-2.13927,-28.2325,1.50695,15.4623,5.0548,-3.16685,-12.5753,-2.13772,22.9537,-5.01612,14.3612,4.39024,5.80586,5.84289,-0.308456,-13.2563,4.19833,-15.3104,-10.1452,-14.9032,-15.073,12.442,-1.35496,-22.1556,27.7552,3.88639,0.976098,-7.65724e-15,-1.76476,7.22042,-29.3555,169.907,-266.543,25.6221,4.58259,3.36136,4.95036,4.52432,-25.6669,-9.27966,-12.3605,23.1474,66.0964,1.73019,-0.27019,-0.0312878,9.47591,0.457154,14.6745,11.9635,0.506073,-0.361285,0.619429,18.185,0.484555,-0.111819,2.21798,15.6611,-2.22188,-3.5581,-4.64192,-1.84781,0.99121,-0.911463,-1.2771,-0.150915,5.17874,1.69105,-0.172261,-1.47942,1.90843,2.8995,-0.0186271,5.28563,-1.16345,0.155996,6.1055,3.92344
