0,0.000452181,0.0041212,0.0156488,0.041205,0.0885518,0.166857,0.287174,0.464145,0.716868,1.08089,1.62877,2.53813,4.39585,9.98606,40.3686,839.085,99633.5,4.56379e+07,6.71337e+09,2.37336e+15,3.58124e+14,2.71339e+19,1.78772e+23,1.01044e+36,6.99767e+26,9.14728e+33,2.188e+42,1.24961e+46,3.89958e+43,1.00769e+55
1.81428e-22,0.0104805,0.0272968,0.0517344,0.0854123,0.129964,0.189117,0.268976,0.382111,0.54815,0.813699,1.27193,2.15203,4.11876,10.2061,42.4172,568.402,80389.9,5.06438e+07,5.27685e+10,7.00771e+13,1.96507e+15,9.30108e+18,1.74373e+23,7.32555e+36,1.7317e+26,1.11403e+35,3.40537e+40,1.82622e+46,2.06506e+44,1.27196e+53
