0,-0.0965903,-0.191203,-0.282021,-0.367627,-0.446972,-0.519042,-0.583856,-0.641954,-0.69242,-0.736675,-0.774798,-0.808022,-0.836801,-0.861864,-0.878816,-0.866961,-0.985882,-7.92208,28.3869,23.8215,-188.568,-1539.76,-1.02208e+06,1.16255e+08,-7.8617e+06,2.59978e+09,1.60362e+11,-4.03511e+12,1.18439e+14,2.17616e+12
-0.43255,-0.429147,-0.419139,-0.403178,-0.382339,-0.357984,-0.330622,-0.301772,-0.273742,-0.244701,-0.218179,-0.192195,-0.168543,-0.147253,-0.131387,-0.106498,-0.11725,-0.0820991,4.32344,29.0704,39.6339,-52.6695,-926.239,-4.87844e+06,6.16563e+07,312650,-8.30872e+09,-3.42254e+10,2.76471e+11,-1.0831e+14,2.61811e+13
